ID,Age,Sex
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29900,7,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29899,7,F
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29896,7,F
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29894,7,F
cea16d61-3c9f-40b2-867f-94f50e9f48be_sub-0051360,7,M
791ccdc9-46ad-4d99-8347-b772156818df_sub-29606,7,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051064,7,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051079,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar116,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar114,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar099,7,M
54168e28-4f4f-4c93-8422-b3d15df05938_sub-CTS235,7,F
54168e28-4f4f-4c93-8422-b3d15df05938_sub-CTS231,7,F
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051160,7,M
54168e28-4f4f-4c93-8422-b3d15df05938_sub-CTS203,7,M
54168e28-4f4f-4c93-8422-b3d15df05938_sub-CTS210,7,F
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29883,7,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29879,7,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29877,7,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29874,7,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29871,7,F
279db865-f38a-4ffa-ad4e-bea8d64da527_sub-0050564,7,M
cea16d61-3c9f-40b2-867f-94f50e9f48be_sub-0051353,7,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29151,7,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051180,7,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015011,7,M
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015010,7,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015004,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar096,7,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015002,7,F
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29168,7,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29165,7,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29160,7,F
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29158,7,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29157,7,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051173,7,M
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015025,7,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015024,7,M
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015023,7,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015021,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-6592761,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4103874,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3560456,7,F
279db865-f38a-4ffa-ad4e-bea8d64da527_sub-0050625,7,M
279db865-f38a-4ffa-ad4e-bea8d64da527_sub-0050617,7,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29175,7,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29172,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3244985,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2920716,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2845989,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2571197,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2559559,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2455205,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3812101,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3652932,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2054998,7,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-02,7,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-01,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1340333,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2426523,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2409220,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2288903,7,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023010,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023040,7,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015013,7,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023003,7,M
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015014,7,F
937206e6-a5e6-447e-b4a7-a209b2921bd3_sub-41,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar083,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar081,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar080,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar079,7,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29202,7,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29183,7,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29179,7,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29193,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar076,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar075,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar074,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar088,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar086,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar084,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar073,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar072,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar071,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar070,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar069,7,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar068,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar067,7,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar066,7,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-07,7,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-05,7,F
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29195,7,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29227,7,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-4362730,8,F
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29231,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29230,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29220,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29218,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29215,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29244,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29241,8,M
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-23,8,F
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-22,8,F
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-20,8,M
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-18,8,M
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-44,8,M
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-42,8,F
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-39,8,M
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-01,8,F
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-26,8,F
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-60,8,F
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-15,8,M
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-72,8,M
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-65,8,F
a23686b1-54d7-486d-9845-8eb96cf57e2d_sub-64,8,F
f51712c5-3896-4ed7-801e-4fe709db07bb_sub-131,8,M
0b34abed-5352-4127-bb17-b9e46cbe351b_sub-0051249,8,M
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-08,8,F
0b34abed-5352-4127-bb17-b9e46cbe351b_sub-0051228,8,F
4a387e3c-2fcc-4835-a29b-bcfefc980ea0_sub-047EPKL014052,8,F
4a387e3c-2fcc-4835-a29b-bcfefc980ea0_sub-047EPKL013064,8,M
4a387e3c-2fcc-4835-a29b-bcfefc980ea0_sub-047EPKL013061,8,F
4a387e3c-2fcc-4835-a29b-bcfefc980ea0_sub-047EPKL013018,8,M
4a387e3c-2fcc-4835-a29b-bcfefc980ea0_sub-047EPKL011060,8,M
4a387e3c-2fcc-4835-a29b-bcfefc980ea0_sub-047EPKL011059,8,M
4a387e3c-2fcc-4835-a29b-bcfefc980ea0_sub-047EPKL011011,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29869,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29867,8,F
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29866,8,M
c1ef1e38-748d-4844-ac95-73e246ca5a1d_sub-01,8,F
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29884,8,M
c6db7292-86bd-4d77-b97c-c08a929ecc06_sub-1860323,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29878,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29876,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29875,8,F
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29870,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29893,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29892,8,F
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29891,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29906,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29905,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29904,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29902,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29914,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29913,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29912,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29911,8,M
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-14,8,M
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-12,8,M
7fa47393-956b-454e-8ae5-b669b255bf74_sub-29908,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29283,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29275,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29273,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29280,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29293,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29287,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29285,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29318,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29310,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29303,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29313,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29343,8,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-19,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29340,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29339,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29334,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29364,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29367,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29391,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29390,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29387,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29386,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29418,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29417,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29416,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29409,8,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-10,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29404,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29402,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29401,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29413,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29439,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29424,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29434,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29428,8,M
3cebebf5-be15-4427-84b8-4a2832cbd10a_sub-006,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29473,8,M
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29469,8,M
3cebebf5-be15-4427-84b8-4a2832cbd10a_sub-009,8,F
80f2ec33-ec79-47d8-a435-e6bb11664846_sub-29485,8,F
3cebebf5-be15-4427-84b8-4a2832cbd10a_sub-071,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-8337695,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-8263351,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-8083695,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-6453038,8,F
c8941a19-107c-4846-a781-e8f2bc0ad215_sub-0051348,8,M
427de0a8-ba3b-4d5d-bdb1-c3ff561955c7_sub-29741,8,M
427de0a8-ba3b-4d5d-bdb1-c3ff561955c7_sub-29755,8,M
427de0a8-ba3b-4d5d-bdb1-c3ff561955c7_sub-29754,8,F
427de0a8-ba3b-4d5d-bdb1-c3ff561955c7_sub-29751,8,M
427de0a8-ba3b-4d5d-bdb1-c3ff561955c7_sub-29750,8,M
427de0a8-ba3b-4d5d-bdb1-c3ff561955c7_sub-29747,8,F
06d05188-31be-40be-adc9-0d84b34be680_sub-0050825,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050820,8,F
06d05188-31be-40be-adc9-0d84b34be680_sub-0050814,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050809,8,M
83148b7f-2e52-44c1-a3a8-e9e55eba03d1_sub-0028,8,M
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-40,8,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-39,8,F
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28868,8,M
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28881,8,M
1badfb4a-d17d-4748-8b6f-6c17e7ec454c_sub-28905,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050806,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050804,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050803,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050802,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050795,8,F
06d05188-31be-40be-adc9-0d84b34be680_sub-0050793,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050792,8,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-45,8,M
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-35,8,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-31,8,M
f7713df1-c633-4709-ad2d-01f38d539db8_sub-0050453,8,M
d38444a8-43da-4640-898e-812761232ab9_sub-28970,8,M
d38444a8-43da-4640-898e-812761232ab9_sub-28968,8,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0050952,8,F
8a813590-5e81-4fa6-b97c-7e0a2d86acd6_sub-0050306,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0050970,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0050987,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0050986,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0050980,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050790,8,F
06d05188-31be-40be-adc9-0d84b34be680_sub-0050786,8,M
06d05188-31be-40be-adc9-0d84b34be680_sub-0050784,8,F
06d05188-31be-40be-adc9-0d84b34be680_sub-0050777,8,M
d38444a8-43da-4640-898e-812761232ab9_sub-28983,8,M
d38444a8-43da-4640-898e-812761232ab9_sub-28980,8,F
791ccdc9-46ad-4d99-8347-b772156818df_sub-29630,8,F
4c82467b-e1da-4d6f-8224-3e471ba13480_sub-42,8,F
24596fff-0935-443c-87ef-964e247b491e_sub-047EPKL011060,8,M
24596fff-0935-443c-87ef-964e247b491e_sub-047EPKL011059,8,M
24596fff-0935-443c-87ef-964e247b491e_sub-047EPKL011011,8,M
d38444a8-43da-4640-898e-812761232ab9_sub-28978,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051011,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051010,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051003,8,M
d38444a8-43da-4640-898e-812761232ab9_sub-28990,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051040,8,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051039,8,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051038,8,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051036,8,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051042,8,F
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051041,8,F
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-1686265,8,M
279db865-f38a-4ffa-ad4e-bea8d64da527_sub-0050554,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-1962503,8,F
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-1846346,8,F
24596fff-0935-443c-87ef-964e247b491e_sub-047EPKL014052,8,F
791ccdc9-46ad-4d99-8347-b772156818df_sub-29584,8,F
24596fff-0935-443c-87ef-964e247b491e_sub-047EPKL013064,8,M
24596fff-0935-443c-87ef-964e247b491e_sub-047EPKL013061,8,F
791ccdc9-46ad-4d99-8347-b772156818df_sub-29621,8,F
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-3917422,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-3519022,8,F
8a813590-5e81-4fa6-b97c-7e0a2d86acd6_sub-0050308,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051069,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051083,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051082,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051081,8,M
2030ffa5-8f4c-4465-b676-02b5b8c0c2dc_sub-0051080,8,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar106,8,M
d38444a8-43da-4640-898e-812761232ab9_sub-28995,8,M
8a813590-5e81-4fa6-b97c-7e0a2d86acd6_sub-0050366,8,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar111,8,F
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051172,8,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051166,8,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051164,8,F
279db865-f38a-4ffa-ad4e-bea8d64da527_sub-0050609,8,M
279db865-f38a-4ffa-ad4e-bea8d64da527_sub-0050576,8,F
54168e28-4f4f-4c93-8422-b3d15df05938_sub-CTS201,8,M
54168e28-4f4f-4c93-8422-b3d15df05938_sub-CTS226,8,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051190,8,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29152,8,M
2963cb04-4ca8-4653-b261-f02c171fe3b1_sub-0050166,8,M
2963cb04-4ca8-4653-b261-f02c171fe3b1_sub-0050164,8,M
2963cb04-4ca8-4653-b261-f02c171fe3b1_sub-0050162,8,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051162,8,F
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051188,8,F
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051187,8,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051186,8,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051185,8,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051183,8,M
575ec00b-2f16-4875-b37c-9b15120ee305_sub-0051175,8,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar119,8,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015012,8,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015008,8,F
d38444a8-43da-4640-898e-812761232ab9_sub-30163,8,F
d38444a8-43da-4640-898e-812761232ab9_sub-30158,8,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar097,8,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar093,8,F
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar092,8,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar090,8,M
b9d53866-7467-41cd-b928-232bed8c8816_sub-pixar121,8,F
63c43a4b-b0f7-4e1e-b6e6-3bc81de17ace_sub-0234,8,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29156,8,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29154,8,M
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015020,8,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015018,8,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015017,8,M
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015016,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4529116,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4219416,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-4046678,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3899622,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3470141,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-3434578,8,F
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-1541812,8,F
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-2621228,8,F
279db865-f38a-4ffa-ad4e-bea8d64da527_sub-0050615,8,F
6e71386c-348a-494b-babe-7023d91f42c2_sub-0026031,8,M
132c5630-d4f4-469e-8dc0-c47dbfcd3545_sub-29171,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3466651,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3358877,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3286474,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3212875,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3206978,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3162671,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-9499804,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-8218392,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2620872,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2561174,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2535204,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3869075,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3848511,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3684229,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-3677724,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2071989,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2054310,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1743472,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1696588,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2947936,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1421489,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1418396,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1386056,8,M
6574f1ae-8e51-41c4-b067-88ca2f028587_sub-0026050,8,F
63c43a4b-b0f7-4e1e-b6e6-3bc81de17ace_sub-0405,8,F
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-2572285,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-2558999,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-2360428,8,M
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-2344857,8,F
c3c68ffd-08f0-4f7b-86b6-9b58fa95a76e_sub-2138826,8,F
f51712c5-3896-4ed7-801e-4fe709db07bb_sub-190,8,F
f51712c5-3896-4ed7-801e-4fe709db07bb_sub-188,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1108916,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2427434,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2415970,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-2292940,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023033,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023030,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023026,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023025,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1536593,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-1502229,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023011,8,M
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023042,8,F
9132112c-5e82-4ce4-b20e-f3935c10bfa0_sub-0050206,8,F
470eba00-8b75-45f7-ac01-adfc9bdc6023_sub-0023019,8,F
d5654d53-2912-49c0-bd9d-5276c2d377a6_sub-0015015,8,F
937206e6-a5e6-447e-b4a7-a209b2921bd3_sub-19,8,F
937206e6-a5e6-447e-b4a7-a209b2921bd3_sub-10,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29213,8,F
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29210,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29209,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29208,8,M
6340e009-96f1-459e-bde7-9d29f3c054e4_sub-29181,8,M
